review_id,rating,title,content,date,reviewer_name,reviewer_location,verified_purchase
252846111,5,Logitech speakers,"[This review was collected as part of a promotion.] Sounds very loud and clear, no distortion... the sub sounds very good too, could use a little more bass but overall very happy with the product... and the bluetooth works perfect no issues",2021-02-13T02:32:57,SMOKEYWOKEY,Best Buy US,True
228777121,5,Logitech G560,"[This review was collected as part of a promotion.] I love love love these speakers. I wanted a sleek, simple set of speakers with power; I got just that. I know I can never go wrong with Logitech. A remote would make a great addition.",2020-05-08T21:04:29,Chrissy,Best Buy US,True
235219057,3,Deep Bass!,[This review was collected as part of a promotion.] Great sound quality and i love the color display. I took away stars because the app won't download to my computer in order to customize the lights. Would've been 5 stars otherwise.,2020-08-10T11:54:54,Nixx,Best Buy US,True
254121839,5,Great!,[This review was collected as part of a promotion.] love it and G560 very easy to setup to PC and you need download Logitech G HuB can come with Logitech G910 G560 powerplay and Logitech G502 RGB light sync great..,2021-03-01T05:45:59,Billy834,Best Buy US,True
268834464,5,My new favorite speakers!,"[This review was collected as part of a promotion.] Nice addition to any desk setup.
Sound is clear and crisp even at max volume.
Be careful these are loud enough to annoy your neighbors.
RGB lighting is nice.",2021-09-03T22:48:12,Christian,Best Buy US,True
265507528,5,Must have,[This review was collected as part of a promotion.] I recommend these speakers.  They have an awesome sound and used with a gaming computer it puts you right in the middle of a very realistic battle. So cool!!,2021-07-17T12:46:26,Chris,Best Buy US,True
241645485,4,Meh,[This review was collected as part of a promotion.] These look good and sound good. But there are issues. They get buggy and start changing colors on their own. And the audio doesn't get very loud.,2020-10-30T20:47:16,YOURxDADxUSA,Best Buy US,True
344021819,5,Amazing Sound!,[This review was collected as part of a promotion.] I’m truly amaze with the quality and sound of this speakers. It has very nice RGB lighting and Bluetooth. You won’t be disappointed.,2024-05-09T21:07:44,Rayp,Best Buy US,True
332502755,5,Logitech - G560 Desktop View,"[This review was collected as part of a promotion.] Truly an excellent product! I love the sound quality and the RGB lighting which syncs with music playing,",2024-01-16T20:49:53,MonteP,Best Buy US,True
313306930,5,Matches the vibe,"[This review was collected as part of a promotion.] This product is awesome, bass is satisfactory, the lighting and everything is top notch. Good purchase.",2023-08-04T23:16:34,user609992,Best Buy US,False
310563716,5,Speakers,[This review was collected as part of a promotion.] Amazing sounds!!!! Love the color change settings and can choose between colors. Best sound speaker!,2023-07-08T00:46:54,Jessie,Best Buy US,True
346588608,5,Surprised,[This review was collected as part of a promotion.] Had my doubts at first because of the vga but they sound great and are much bigger than i expected,2024-06-07T20:11:41,Andydavid,Best Buy US,True
276378742,5,Nuce Speakers,[This review was collected as part of a promotion.] Sounds and looks great in my current PC setup. Really like the atmosphere the lights create.,2022-02-24T10:33:07,Rpglover7649,Best Buy US,True
219022106,5,Great product G560,[This review was collected as part of a promotion.] Im very happy to purchase g560 i really love it good sounds ..i recomended this product...,2019-07-14T04:10:30,Eldrin,Best Buy US,True
274980502,5,Happy Gamer,[This review was collected as part of a promotion.] Gift for one of the gamers in the house.  Extremely satisfied with the sound quality.,2022-01-21T23:11:41,SSCoeur5,Best Buy US,False
262374943,5,O,"[This review was collected as part of a promotion.] Amazing sound  , if you like bass you definitely  need to buy this one",2021-06-07T17:30:24,Alvarez,Best Buy US,True
327169077,5,Great Bass! It’s all about the Bass!,"[This review was collected as part of a promotion.] Excellent product, love these speakers they really pump the bass!",2023-12-08T21:48:18,thomas,Best Buy US,True
270313366,5,Rgb party,[This review was collected as part of a promotion.] Sound quality is great I love the rgb options and an easy set up,2021-10-08T20:45:32,Skman,Best Buy US,True
233565432,5,Best sounding pc speakers I have heard tobtgis day,[This review was collected as part of a promotion.] bass and customizable software make these speakers a must have,2020-07-21T06:21:48,Jeremy,Best Buy US,True
318468469,5,Great sounding speakers,[This review was collected as part of a promotion.] Great speakers love the RGB. Perfect for my gaming setup.,2023-09-22T13:39:39,JonathanM,Best Buy US,True
271540561,5,Quality budget speaker system for gaming,"[This review was collected as part of a promotion.] Great sound quality, no issues whatsoever during the length I have owned it. The satellite speakers are what drove me to buy this initially; I didn't want my desk consumed by large satellites. The size is great, and though I leave the lights off 90% of the time it's still a fun feature. Playing a spooky game? Set it to a low red. It only takes a second to swap. Also looks impressive when it matches the rest of the setup. 

I did not care for the screen color match, though, it was flickery and distracting. I would not recommend buying anything for that feature, it's likely a technology issue not a specific issue with this product. Even my philips hue bulbs have a lag when changing color.

Easy setup, works exactly as advertised. Strong bass, though it's far from the oomphiest on the market I still have to keep it toned down to about 60% to not irritate housemates. Software works well. I do wish that the RGB could work with Corsair Icue for the sake of not having 5 programs controlling RGB, but it's a minor gripe.

I love the additional button you can program atop the right speaker. By default it's set to toggle the light level between bright, medium, low, and off. Very handy feature. You can set it to nearly anything though. (want your speaker to be your control+z? Sure you can do that for some reason.)",2021-11-11T15:40:03,Barb,Best Buy US,True
233895114,4,"Loud and Crisp, but there are some caveats","[This review was collected as part of a promotion.] I bought these speakers because reviews said they sounded good and the lighting effects are great. Both of these things are true. They are somewhat overpowered - I don't have any scenarios with these speakers where I have to bring them above 30% power (unless I'm connecting via headphones).

The lighting effects are great, if somewhat inconsistent - I keep them as static lights to keep a theme among my other RBG components. Occasionally I will have to bring the control  software (GHub) up to reset settings, because they will change from time to time with no other action.

My main complaint for these speakers are specific to how I need to use them, so it is my fault for not thinking it out more:

The volume control is up/down buttons on the ""right"" speaker. If you are in-game (on most games), it will pull you out momentarily to show the volume level. You can mitigate this by changing volume in-game, but I would really prefer a volume knob.

The headphone jack is on the back of the control speaker, and so it's not easy to access. Again, I saw that ahead of time, but the more I live with these speakers, I really desire a front-facing headphone jack.

These speakers are plenty loud and while I'm not a super audiophile, they are pleasant-sounding but trying to shape the sound via the software equalizer is definitely hit and miss.  The bass response is absolutely outsized in many instances, but I love bass, so I can forgive it.

I like these speakers, I love the light effects available, they are very, VERY cool and look amazing. But I am also very close to replacing them with a set of speakers with a traditional volume know and front-facing headphone jack. It's weird that two small design features like that are shaping my opinion.

The design quality and features of these speakers are incredibly robust and I'm not disappointed with them. I'm also not disappointed with the audio quality overall, but from a practical standpoint they are somewhat problematic simply with the lack of a analog volume control and inconvenient headphone jack location.",2020-07-25T05:35:30,gyrader,Best Buy US,True
214521172,4,"Great speakers, ok software","[This review was collected as part of a promotion.] First off, holy crap are these speakers loud. But not only loud, they sound great. The bass is powerful but not overwhelming. I also like that it uses USB. It has the option for 3.5mm or bluetooth but I havent tried them. Sound quality gets a 5/5. 

The lighting is awesome. I use the audio visualizer by default, since I listen music whenever I'm not gaming and it's amazing. Syncs to music perfectly. I use the screen sampling while playing certain games and it's insane how well It works and how fast the colors update from the screen. It just works. You have to experience it in person. You can select which games you want to screen sample in specific profiles. Which turn on automatically when you open the game(s) you selected. Certain games have their own profiles for special lighting effects. Like turning red when your health is low. Which is cool. But I dont really play any of the supported games. But I knew that before hand so I didnt care. I mainly got it for the visualizer and screen sampling, and they work great. Lights are bright without being overwhelming. And you can lower them or turn them off if youd like. Screen sampling works fine on my 3440x1440 ultrawide. Would probably be better on a desk against a flat wall as opposed to a corner like mine but they still look awesome. Picture doesnt do justice 

My only gripe with these is the software. Personally, I say dont upgrade the firmware to 122.2.22. The sound quality took a nosedive. Leave it at version 122.1.21. Bass became nearly non existant. Sound quality felt flat. Luckily if you do update, u can downgrade by getting the old firmware installer. That being said, I'm happy with my older firmware. Secondly, there are 2 different software sites to use. Logitech Gaming Software (LGS) and G Hub. Personally, I think G Hub was God awful for setting these up. Overly simplified and far less detailed options to configure the lighting. Creating and editing profiles felt like a chore. Everything just felt hidden in sub menus. LGS had more options it seems, although a little less intuitive. Everything was out in the open. A little messy and overwhelming at first glance, but I like being able to see everything without searching through menus and options. A mixture of the 2 would be perfect. I got the software set up to do what I want, just think it can be improved.

Lastly, I wish the lighting turned off when the pc shuts down, but since they use external power from the wall, the lights stay on until you power them down. Clicking a button isnt the end of the world, but having it turn off automatically would be nice. The software has an option to turn them off after X minutes of no use but It didnt seem to turn off. Or I was being impatient. 

Overall, I love these speakers. Having been on the fence about buying since the released, im actually happy my other speakers died and I gave in and got these. Worth the money and they sound amazing. Lighting is amazing. Far more than a gimmick. Software and firmware issues take 1 star off. 

(The pic shown was not showing the screen sampling FYI)",2019-02-15T16:18:55,RobP,Long Island,False
1148018518,5,Wonderful small form factor build,"Loving this case, for a smaller form factor case it was easy to build in and allowed for a really clean cable setup. 
Small note: if you have a small power supply make sure you plan for how it sits in the power supply bay or it'll be extra work.",2023-10-16T14:42:11,Wanyo,https://www.asus.com,True
1160280006,4,Great case bigger in person,"Nearly perfect, screwless design for easy disassembly makes working on the case a breeze, some issues i had was power supply input was reversed so the 90 degree power cable didnt fit unless forced or flipped the power supply but then it would pull hot air from inside instead of the front so i just jammed it in there which worked but not a great solution. Also the front usb c needed an adapter type e&c which was also annoying had to get the usb 3.0 adapter idk why isnt the same as the front 3.1 ports",2024-04-22T00:36:45,Platinum,https://www.asus.com,True
317809408,5,Easy tool,"[This review was collected as part of a promotion.] Tia kita is stated kit,basic with some of ones mainly screewdriver for replace, performing repair",2023-09-16T00:54:27,LorenzoS,Best Buy US,True
313205791,4,Exceptional,"[This review was collected as part of a promotion.] It could use a few more tools…. But, overall, it’s pretty handy!!!!",2023-08-04T01:19:41,DavidL,Best Buy US,True
319235603,3,There are much better tool kits available.,[This review was collected as part of a promotion.] The driver an the bits are great. The pry tools are useless. I recommend the other tool options and a set of better pry tools sold separately. The tray that covers the top is great for holding and separating very small screws. And it looks good when it's closed up sitting on my desk/workbench.,2023-09-29T21:18:42,ShawnC,Best Buy US,True
302089359,5,Excellent tool kit!,"This toolkit is an amazing value. I purchased it so I can service and clean my 2021 Macbook Pro 16 every couple years to keep it running at it’s best, and this tool kit didn’t disappoint! If you are looking for a toolkit for electronics this will be perfect for you.",2023-03-10T20:15:59,Christel,Best Buy US,True
341405743,5,Handy Toolkit for all Electronics Enthusiasts,"[This review was collected as part of a promotion.] The iFixit kit’s a real find; sturdy and versatile, got me covered for all my gadget fix-ups. Love how the tools conform to my hand – they’re tough yet easy to handle. It’s my best DIY mobile and laptop tool.",2024-04-12T20:55:11,Techbet,Best Buy US,True
310572527,5,good starter kit,[This review was collected as part of a promotion.] not much to say other than its got all you will need to build and maintain your pc or why not use it for other stuff to. the tools are of great quality and the case is very organized.,2023-07-08T01:53:20,Anonymous reviewer,Best Buy US,True
345424847,5,Just what I needed.,[This review was collected as part of a promotion.] Needed this kit to open my laptop and install a new stick of ram… anything you need to do so is available in this kit good to have on hand for any electronics.,2024-05-25T12:02:17,Danteredgrave,Best Buy US,True
299483604,5,"DIY repair toolkit, Great potential for Pro","This kit saved me few hundred dollars. When I wanted to upgrade Ram and SSD for my old windows laptop, Best Buy Total Tech estimated $250+ for the installation. I would provide them the Ram and SSD myself and they would just open and install it (running some diagnostic as well, which I think, not required, Windows can do it by default). I bought this with unused expiring reward certificates, and easily opened my laptop by referring some YouTube videos and replaced laptop HDD with New Samsung EVO SSD and upgraded RAM to it by myself. After that, my 6+ years budget laptop becomes great again and saves me few hundred bucks. This toolkit has immense potential and can be used many DIY repair program for various electronic devices if you know how to do it. I may not utilize it extensively for any device repair by myself ( I am pretty novice and did one time out of desperation) but even with only onetime usage also, it fulfilled the value I paid for. This is great toolkit for DIY repair program and and essential tool for Right to Repair movement. Attached screenshot is what I did for my  Windows Laptop (pretty basic, any body can do)!",2023-01-29T06:35:35,Suman,Best Buy US,True
338677522,4,I mean it's alright,"[This review was collected as part of a promotion.] Decent selection of stuff, half i dont need. Container is bad, slightly odd shape and there's no lip or notch to open it easily so that's inconvenient",2024-03-16T07:39:21,Blorfenburger,Best Buy US,False
305954388,5,Fantastic tool Kit,[This review was collected as part of a promotion.] Ever since I picked up this tool kit I’ve dumped my other ones. IFixit has to be hands down my favorite tool kit ever.,2023-05-11T16:53:16,SquiddyWord,Best Buy US,True
298014195,5,Tool kit,I opened the steam deck easily with this tool kit.,2023-01-09T18:33:44,Memo,Best Buy US,True
320695424,5,Fully complete and very nice toolkit!,"[This review was collected as part of a promotion.] I recently picked up a new ""open box"" HP laptop from Best Buy.  I got a great deal and is the BEST laptop that I've ever used.

I, of course, wanted to upgrade it but found myself not having the tools to open it up properly.  It's a long story but, suffice to say, a lot of my tools were stolen/lost recently.

I've only used this kit a few times, but it made getting into my new HP laptop a dream.  It has the proper sized bits for getting to the unique sized screws, the proper plastic tools for opening up the laptop without scratching it, and the bits are even magnetic which helps keep you from dropping them.

Overall, I'm very satisfied and happy with this kit.  If you find yourself wanting to get into your PCs, laptops, or other electronic devices, this is the one and only toolkit you'll need.",2023-10-14T01:55:27,ptlinva,Best Buy US,True
314372626,5,The Ultimate Companion for Gadget Enthusiasts!,"[This review was collected as part of a promotion.] the iFixit Essential Electronics Toolkit is a game-changer. It's compact, comprehensive, and built to last. If you're someone who enjoys fixing or upgrading gadgets on your own, I highly recommend adding this toolkit to your arsenal. It's become an indispensable companion in my tech endeavors, and I can't imagine working without it",2023-08-14T23:05:25,Mohamed,Best Buy US,True
318295549,5,Everything I needed in one box.,"[This review was collected as part of a promotion.] I ordered this kit specifically because I did not have the proper tools to work on current gen laptops and AiO computers. Used it for the first time today to do some upgrades to an HP Pavilion AiO desktop PC, and didn't need any other tools other than what is in this kit to get the job done. Perfect.",2023-09-20T18:50:28,DemonicSt33v,Best Buy US,True
316566868,5,ILUVIT,[This review was collected as part of a promotion.] This product is great. I fixed an early 2000s electronic word processor and diagnosed an issue with my headphones. I was so proud of fixing the word processor that I enthusiastically stuck an IFIXIT sticker on it. Looking forward to future fixes!,2023-09-04T19:10:27,SamuelV,Best Buy US,True
318815119,5,Essential Electronics Toolkit,[This review was collected as part of a promotion.] Awesome laptop kit that I used to replace my laptop memory which I also bought from best buy. It was a 32gb Corsair laptop memory stick.  Storer associate was very helpful in assisting my purchase.,2023-09-25T18:26:57,KobeS,Best Buy US,True
338317776,5,"All in one toolkit, for PCrepair/upgrades!","[This review was collected as part of a promotion.] Whether you are unboxing a laptop, or need to repair a desktop. This is a crucial, set of small tools that all work well. I used them to swap a new SSD, and this toolkit saved the day!",2024-03-12T15:58:21,Dennis,Best Buy US,True
269644891,5,Pretty much saved me $100,"[This review was collected as part of a promotion.] A must have to replace the LCD on your iPhone for those do it yourself-ers. If you need to work on your iPhone, this pretty much has all the tools you need.",2021-09-19T03:15:58,Irobotaddict,Best Buy US,True
308349049,5,Great piece of gear,"[This review was collected as part of a promotion.] Great piece of gear, I use this for kit for service, repair ‘n upgrades on my amateur radios, laptops, home computer and all my other electronics.",2023-06-12T18:55:04,JoshuaJ,Best Buy US,True
282306730,5,VicsDealz Must Have,"[This review was collected as part of a promotion.] A must have for building/upgrading PC's. Every tool is useful, and the magnetic screw heads are life savers when building a new comp.",2022-07-08T21:14:47,VicdDealz,Best Buy US,True
330171851,5,Very Handy tools!,[This review was collected as part of a promotion.] I have used this several times since I bought it. It has all the right tools to work on so many different devices etc.,2023-12-29T23:56:39,Larry,Best Buy US,True
296511128,5,Great little tech toolkit,"Solid little toolkit for computer, tech, or small jobs. Love the various opening tools to gently pry open your device.",2022-12-24T01:32:36,Oshvegas,Best Buy US,True
332538383,5,Excellent tool kit,[This review was collected as part of a promotion.] Used this to install upgrades on a new laptop. Worked well and included every tool I needed.,2024-01-17T04:35:41,AidanD,Best Buy US,True
299323899,5,Quality toolkit for all repairs,Great toolkit for any repairs especially for anything tech related,2023-01-26T04:05:35,Nick,Best Buy US,True
319004869,4,Fixitup!!!,[This review was collected as part of a promotion.] Great!!!  Always comes in handy when repairing my devices!!!,2023-09-27T16:43:32,SpaRk,Best Buy US,True
291363745,5,BOOM!,This setup is well worth the cost. It is extremely loud and has a nice surround sound to it. Gotta love the lights too!,2022-11-12T21:16:40,slipkid,Best Buy US,False
308855544,5,New speaker love,"[This review was collected as part of a promotion.] My daughter is a gamer. I bought this item for her and she loves it. She loves the way it sounds and how easy it was to connect and control from her phone. Looks great, feels great. In general, its a very nice speaker system.",2023-06-19T17:25:28,J1031,Best Buy US,True
319960350,5,exemplary performance,"[This review was collected as part of a promotion.] this set up is absolutely what i was looking for. sound bar is big enough to produce room shaking sound, but compact enough to fit on a desk with minimal obstruction. i love the rgb, as i do with all my razer products, and the subwoofer fits just about anywhere. dont think ill buy a new sound system for my pc for a very long time",2023-10-07T01:14:32,blubomba33,Best Buy US,True
334361357,5,Sound Superiority,"[This review was collected as part of a promotion.] This speaker and sub are phenomenal! It honestly sounds like I have surround sound on my computer, with crisp clarity and it’s ascetically very pleasing. My first   Worth every penny",2024-02-02T21:14:07,DrewS,Best Buy US,False
280059483,5,Awesome soundbar,[This review was collected as part of a promotion.] Upgrading from the Razer Nommo Chroma Speakers and this soundbar does not disappoint. It fits perfectly under my 27” Razer Raptor and it sounds pretty dang good for a mini soundbar.,2022-05-20T10:45:21,octanemain,Best Buy US,True
317791090,5,Very Nice Audio,"[This review was collected as part of a promotion.] It’s great for watching movies and playing games, and the THX audio is excellent.",2023-09-15T22:10:11,Nightt,Best Buy US,True
316788136,4,Simplistic and pretty,"[This review was collected as part of a promotion.] Like all Razer products, they excel in their aesthetics. The speaker is beautiful and it's easy to set up, especially if you already own other Razer products. The soundbar comes with two sets of angled feet, allowing you to get the perfect angle for the speaker to face toward you. All settings are modified through the Razer Synapse software and are easily digestible. There's a toggle switch on the soundbar that allows you to switch between your gaming headset or another audio device on the fly without having to go to your Windows sound settings to set the default audio device.

Unfortunately, I found the Leviathan a bit too simplistic, As shown in the photos, the settings provided are all that's available. The only way to adjust the audio settings further is to download the THX Spatial application and modify them through that application instead. However, even after installing the THX Spatial application, I found the Leviathan to be far too bass-heavy. As a disclaimer, I generally love the bass (huge metal and electronic music listener), but for video games like Armored Core, I found the bass to be so blown out, no matter how I modified the equalizer settings. I tried the latest firmware update and adjusting the equalizer, it was either very little bass or far too much. For music, the Leviathan sounds great, but when translated to video games, it falls very short. I think for those who want something better and only have space for a soundbar in their audio setup, I recommend the SoundBlasterX Katana instead. For those who want a plug-and-play, above-average soundbar that matches their Razer setup, look no further than the Leviathan.",2023-09-06T19:40:32,Sean,Best Buy US,True
337947418,5,Great Sound Bar,"[This review was collected as part of a promotion.] Overall i like the soundbar. You will meed to adjust the eq using the app. It sounds awful out if the box. I play a lot of FPS and after tweaking the eq it sounds great. I prefer not to use center mode, especially when playing music. I was hesitant after reading reviews but after i got my hands on it and adjusted settings, i couldnt be happier.",2024-03-08T22:26:48,Solid,Best Buy US,True
319004590,3,Lacks Ports I Need to Play my PS5,"[This review was collected as part of a promotion.] It’s a cool bluetooth speaker/sub combo and works pretty good with my PC.  I can’t use with my PS5 though … only can connect byway of either Bluetooth or usb in which the PS5 doesn’t support.  
 If it had extra ports for connectivity like a HDMI or 3.5mm Jack I would’ve kept it but I’m going to upgrade to the Leviathan v2 Pro!",2023-09-27T16:41:08,SpaRk,Best Buy US,True
343555222,5,Wonderful audio experience PC,[This review was collected as part of a promotion.] The sound bar and woofer hooked up to my PC sounds great! Very pleased with this product.  RGB on sound bar looks nice but the audio with the THX really sounds great. I hope thx keeps working with Razer to keep improving because this is a really good product.,2024-05-05T02:19:49,Buyer44444444,Best Buy US,True
286786590,5,Razer Leviathan is Outstanding,[This review was collected as part of a promotion.] Man the sound this things puts out for such a small unit is amazing.   I have to turn the volume down on my computer while watching movies and videos.   During game play it can sometimes be.to much.   Love this sound bar.,2022-09-23T20:48:07,Mitchell,Best Buy US,True
345955020,5,Compact Sound Bar,"[This review was collected as part of a promotion.] The sound bar is compact in size and very easy to set-up. The bass output could be stronger a more immersive audio experience. Overall, it's a solid option that improved my setup without breaking the bank.",2024-05-31T20:16:01,oneFLIPguy,Best Buy US,True
331986812,5,Love this speaker!!,"[This review was collected as part of a promotion.] I love this speaker and sub, i definitely didnt expect the quality of the sound of the boom it comes with! I have my oc running at about 30% volume and it makes the 2alls shakes i am ecstatic",2024-01-12T21:39:10,BlakeL,Best Buy US,True
336197914,5,Replacing my Sonos Speaker,"[This review was collected as part of a promotion.] Absolutely loving the Razer Leviathan V2 speakers! They're fantastic for both music and gaming, though maybe not the best choice for movies.",2024-02-20T21:40:02,Shizu,Best Buy US,True
335209914,5,Lgtb sound bar by razer,[This review was collected as part of a promotion.] Sound bar with pretty lights. Does exactly what you would hope. Make sound and pretty lights lol,2024-02-10T19:47:58,Anonymous reviewer,Best Buy US,True
326026459,5,Awesome razer product,[This review was collected as part of a promotion.] Awesome product would recommend definitely worth the money.,2023-12-01T22:39:36,ChristopherS,Best Buy US,True
332705270,5,Really good case,"[This review was collected as part of a promotion.] This thing is absolutely beautiful, not only does it include fans already with the case but it also includes the LED nodes, being that it’s a glass case you can show off all your pretty RGB and crazy expensive parts that you worked so hard for, plenty of space inside of the case and with the included Velcro straps and easy routing it makes cable management super easy 10/10 would recommend",2024-01-18T18:39:51,xdeces,Best Buy US,True
316120886,5,"If you're thinking about this case, DO IT!","[This review was collected as part of a promotion.] So glad I bought this case! Amazing RGB effects with icue software, and very easy setup. So many options when it comes to fan mounting, and an insane amount of space inside for the beefiest GPUs! My 3070 fits with more than enough room to spare. Corsair never fails to impress me!",2023-08-31T19:00:04,LeoAndHisBeagle,Best Buy US,True
312027118,4,Perfect case lots of space and cable management,"[This review was collected as part of a promotion.] This case is good with plenty of space except for a few hiccups. I paired this with a 1000w power supply by Corsair but there wasn’t room for that power supply unless I took the hard drive tray out. If you plan to use ssd thought there are three mounting brackets in the back panel that don’t get in the way of anything. Or if you want a blocky hard drive I can still use that just let it sit loose behind the power supply.

Comes with extra Velcro straps and tie downs for it making cable management easy even for a beginner pc builder. Comes with extra Velcro straps which is nice because if you overly tighten them the plastic on the Velcro can come off but they are good quality I’m just a bit rough with my straps so don’t overly tighten them but if you do plenty of extras. Has great airflow too, little shroud on the right vent for fans to redirect air strait over the motherboard is nice so you technically have 6 fans blowing in in one direction making for a chili pc",2023-07-22T17:52:24,Certified,Best Buy US,True
329200220,5,The perfect pc case,"[This review was collected as part of a promotion.] Perfect case for optimal airflow and a breeze to build in and cable manage, can’t beat the included fans and fan hub to jumpstart your build too, I know this is commonplace with cases these days but I’ve had much better luck and longevity with corsairs fans.",2023-12-22T23:53:58,WeThoughtUwasAtoad,Best Buy US,True
340020915,5,Maxed Out High Air Flow,"[This review was collected as part of a promotion.] Roomy mid-tower that is solidly made. Comes with three rgb air flow fans. I have added ten more.  Corsair h150i with the radiator mounted up top and a 4080 super mounted vertically fills it up, but it all fits.",2024-03-29T21:22:11,AnthonyS,Best Buy US,True
306091091,5,Exquisite Gaming Masterpiece,"[This review was collected as part of a promotion.] I'm so stoke that Geek Squad at Best Buy built this custom gaming system for me.  Each and every part is exquisite.  Gaming has never been the same!

Exquisite Gaming Masterpiece",2023-05-12T22:38:55,Anonymous reviewer,Best Buy US,True
309265520,4,Great case!,"[This review was collected as part of a promotion.] Case is amazing to build and work in. I’m very fond of the door that helps hide cables I’m the back, as well as how customizable the case is. The only thing I’m not super happy with would be the case fans and the controllers associated with it, as they have so many cables and it makes for a super unfun time to manage. Three sata power cables, plus each fan has two separate cables that you must plug into two separate hubs. It was a nightmare.",2023-06-24T03:47:09,Devin,Best Buy US,True
329688025,4,Best case I’ve used so far,"[This review was collected as part of a promotion.] Case is a little pricey but if you want a high quality and easy to build in case, this is the one. You can fit just about any pc part you want in it which is the reason I bought it in the first place. The panels are super simple to remove and cable management is no problem with the built in lanes and included Velcro ties. The only thing I wish came with it is a rear mounted fan but it’s nice that 3 front fans are included.",2023-12-27T02:57:22,ASquatz,Best Buy US,True
342555485,5,Corsair 5000D,"[This review was collected as part of a promotion.] Best case I’ve purchased by far! Fits plenty of fans and has large vents with dust screens for optimal cooling, definitely would recommend this case to anyone! Do keep in mind that it is rather larger then your average case :)",2024-04-25T01:27:42,Tyler,Best Buy US,True
348193375,5,Slick and clean,"[This review was collected as part of a promotion.] Love the case! Easy to build in, comes pre-cable managed for the most part. Corsair provides extra wire management straps as well which is nice for when you build the pc and need to keep things neat",2024-06-26T22:55:01,PeppersC,Best Buy US,True
306349525,5,Mid tower is spacious,[This review was collected as part of a promotion.] This tower is so spacious had room for everything I needed to installed. Comes with 3 fans plus I added a liquid cooling with 3 more fans and has more space for more fans if needed.,2023-05-16T05:30:03,Rafa714,Best Buy US,True
311948859,5,Amazing case,"[This review was collected as part of a promotion.] Lots of room, clean look, easy panels to take off, with really good air flow",2023-07-21T23:52:21,JacobR,Best Buy US,True
306589792,5,Works great and looks amazing,[This review was collected as part of a promotion.] I’ve always wanted this case and now i have it my set is almost complete.,2023-05-19T11:08:26,AsgardLotus,Best Buy US,True
332035946,5,The Cosmic Journey of the Corsair iCUE 5000D RGB A,"[This review was collected as part of a promotion.] Greetings, fellow space travelers. I’m a mom, not Elon Musk, but let’s embark on an interstellar adventure about the Corsair iCUE 5000D RGB AIRFLOW ATX Mid-Tower Case.

The Odyssey Begins:
In a twist of fate worthy of a space odyssey, I purchased a Corsair power supply, grand and mighty, only to discover it was like trying to park a SpaceX rocket in a backyard shed. The solution? The expansive universe of the iCUE 5000D RGB AIRFLOW case.

The Design - A Galactic Marvel:
This case is a black hole of beauty. Its spacious interior is like the vastness of space, easily accommodating the power supply and more. With tempered glass panels, it’s like gazing out of a spacecraft window.

RGB Lighting - The Aurora Borealis of PCs:
The RGB lighting is not just illumination; it’s a cosmic light show. It’s like having the Northern Lights inside your computer, bringing a touch of the cosmos right to your desk.

Airflow - A Breath of Martian Air:
Airflow in this case is like a gentle Martian breeze, ensuring everything stays cool, even when your PC is exploring the computational equivalents of distant galaxies.

A Mom’s Verdict:
As a mom, I’m no rocket scientist, but the Corsair iCUE 5000D makes me feel like I’m in mission control, overseeing a successful space mission. My son’s setup is now not just a PC, but a journey into the frontiers of gaming and computing.",2024-01-13T01:09:53,Bottom,Best Buy US,True
305466091,5,I love this case!!!,[This review was collected as part of a promotion.] I was looking for a new case to house my E-ATX mobo. I saw that this could in fact house my motherboard and even though some reviewers said not to put anything over atx I took a chance anyway. Well my mobo fits perfect. Got a z690 dark kingpin with a aorus elite 7900xtx and ten fans. It comes with 3 Corsair amazing rgb fans.  Cable management was easy thanks to all the straps. I swear this thing keeps my stuff nice and cool. Great job Corsair. Very well made.,2023-05-03T07:29:30,GreekNinja,Best Buy US,True
343618365,5,Nice big case with GREAT airflow,"[This review was collected as part of a promotion.] It's big and heavy, but boy does it have great airflow.

I added a Corsair 360mmm AIO to the front as intake, and moved the three front fans to the top as exhaust, along with adding a fourth case fan to the top back as exhaust.

Thermals are great even under full load (Ryzen 5800X3D, a giant XFX 7900XT), no doubt thanks to the good airflow.

It comes with the hub for fan speed and RGB, but for full control you'll need to download the iCUE software.",2024-05-05T20:26:07,NicholasB,Best Buy US,True
335818427,5,Huge case,[This review was collected as part of a promotion.] Great case.  But I wish it had more room at the top.  I was fighting my cpu plugs to get my Aio installed and now the wires are bent tighter than I want to miss the fan. Huge case  tons of room in the front for three more fans.  I have. 3 intake on the front and three on the Aio exhaust and one on the back for exhaust. Seems to work fine. I used a Corsair Aio that had the same fans as the case so they work together.,2024-02-17T00:43:04,Marge,Best Buy US,True
304619716,5,Excellent case. Corsair = Quality,"[This review was collected as part of a promotion.] Excellent case that provides great flexibility and makes the build easy to complete. Paired with a quality AIO and modular power supply, I was able to put together a super clean build in a fraction of the time it used to take in the past.",2023-04-17T16:46:26,Suspect12,Best Buy US,True
319947274,5,Time for a upgrade,"[This review was collected as part of a promotion.] I needed something that would fit a bigger radiator and had better airflow this works great. I was going to buy just the standard one .
Then Best Buy put the one with the RGB fans on sale for $20 more total Tech deal could not pass it up",2023-10-06T23:09:46,Bailey,Best Buy US,True
